timestamp,agent_id,question_id,question,response,response_num
2025-10-22T17:49:34.667798+00:00,A053,N8,Have frequent mood swings.,Moderately Inaccurate,2
2025-10-22T17:49:35.322964+00:00,A053,N9,Get irritated easily.,Very Inaccurate,1
2025-10-22T17:49:35.759986+00:00,A053,N10,Often feel blue.,Moderately Accurate,4
2025-10-22T17:49:36.323677+00:00,A053,E1,Am the life of the party.,Moderately Inaccurate,2
2025-10-22T17:49:37.355256+00:00,A053,E2,Don't talk a lot.,Very Inaccurate,1
2025-10-22T17:49:37.964239+00:00,A053,E3,Feel comfortable around people.,Moderately Accurate,4
2025-10-22T17:49:38.384919+00:00,A053,E4,Keep in the background.,Neither Accurate Nor Inaccurate,3
2025-10-22T17:49:38.971492+00:00,A053,E5,Start conversations.,Very Accurate,5
2025-10-22T17:49:39.761638+00:00,A053,E6,Have little to say.,Very Inaccurate,1
2025-10-22T17:49:40.309827+00:00,A053,E7,Talk to a lot of different people at parties.,Moderately Accurate,4
2025-10-22T17:49:40.901013+00:00,A053,E8,Don't like to draw attention to myself.,Moderately Accurate,4
2025-10-22T17:49:41.603794+00:00,A053,E9,Don't mind being the center of attention.,Moderately Inaccurate,2
2025-10-22T17:49:42.168724+00:00,A053,E10,Am quiet around strangers.,Moderately Accurate,4
2025-10-22T17:49:43.744250+00:00,A053,C1,Am always prepared.,Moderately Accurate,4
2025-10-22T17:49:44.526249+00:00,A053,C2,Leave my belongings around.,Moderately Inaccurate,2
2025-10-22T17:49:44.965988+00:00,A053,C3,Pay attention to details.,Very Accurate,5
2025-10-22T17:49:45.542892+00:00,A053,C4,Make a mess of things.,Very Inaccurate,1
2025-10-22T17:49:45.982763+00:00,A053,C5,Get chores done right away.,Moderately Accurate,4
2025-10-22T17:49:46.433989+00:00,A053,C6,Often forget to put things back in their proper place.,Moderately Accurate,4
2025-10-22T17:49:47.025506+00:00,A053,C7,Like order.,Moderately Accurate,4
2025-10-22T17:49:47.572951+00:00,A053,C8,Shirk my duties.,Very Inaccurate,1
2025-10-22T17:49:48.150140+00:00,A053,C9,Follow a schedule.,Moderately Accurate,4
2025-10-22T17:49:48.965471+00:00,A053,C10,Am exacting in my work.,Moderately Accurate,4
2025-10-22T17:49:49.542127+00:00,A054,A1,Feel little concern for others.,Very Inaccurate,1
2025-10-22T17:49:51.307949+00:00,A054,A2,Am interested in people.,Very Accurate,5
2025-10-22T17:49:51.820444+00:00,A054,A3,Insult people.,Very Inaccurate,1
2025-10-22T17:49:52.668257+00:00,A054,A4,Sympathize with others' feelings.,Very Accurate,5
2025-10-22T17:49:53.175362+00:00,A054,A5,Am not interested in other people's problems.,Very Inaccurate,1
2025-10-22T17:49:53.822835+00:00,A054,A6,Have a soft heart.,Very Accurate,5
2025-10-22T17:49:54.292290+00:00,A054,A7,Am not really interested in others.,Very Inaccurate,1
2025-10-22T17:49:54.790129+00:00,A054,A8,Take time out for others.,Very Accurate,5
2025-10-22T17:49:55.286827+00:00,A054,A9,Feel others' emotions.,Very Accurate,5
2025-10-22T17:49:55.684000+00:00,A054,A10,Make people feel at ease.,Very Accurate,5
2025-10-22T17:49:56.136072+00:00,A054,O1,Have a rich vocabulary.,Very Accurate,5
2025-10-22T17:49:56.934747+00:00,A054,O2,Have difficulty understanding abstract ideas.,Moderately Inaccurate,2
2025-10-22T17:49:58.856024+00:00,A054,O3,Have a vivid imagination.,Very Accurate,5
2025-10-22T17:50:00.276336+00:00,A054,O4,Am not interested in abstract ideas.,Very Inaccurate,1
2025-10-22T17:50:01.403542+00:00,A054,O5,Have excellent ideas.,Very Accurate,5
2025-10-22T17:50:02.295046+00:00,A054,O6,Do not have a good imagination.,Very Inaccurate,1
2025-10-22T17:50:02.874659+00:00,A054,O7,Am quick to understand things.,Very Accurate,5
2025-10-22T17:50:03.562150+00:00,A054,O8,Use difficult words.,Moderately Inaccurate,2
2025-10-22T17:50:04.466744+00:00,A054,O9,Spend time reflecting on things.,Very Accurate,5
2025-10-22T17:50:05.047641+00:00,A054,O10,Am full of ideas.,Very Accurate,5
2025-10-22T17:50:06.045849+00:00,A054,N1,Get stressed out easily.,Moderately Accurate,4
2025-10-22T17:50:06.636019+00:00,A054,N2,Am relaxed most of the time.,Moderately Accurate,4
2025-10-22T17:50:07.259992+00:00,A054,N3,Worry about things.,Moderately Accurate,4
2025-10-22T17:50:08.026552+00:00,A054,N4,Seldom feel blue.,Moderately Accurate,4
2025-10-22T17:50:08.824994+00:00,A054,N5,Am easily disturbed.,Moderately Inaccurate,2
2025-10-22T17:50:09.666474+00:00,A054,N6,Get upset easily.,Moderately Accurate,4
2025-10-22T17:50:10.888128+00:00,A054,N7,Change my mood a lot.,Moderately Accurate,4
2025-10-22T17:50:11.591094+00:00,A054,N8,Have frequent mood swings.,Moderately Accurate,4
2025-10-22T17:50:12.063815+00:00,A054,N9,Get irritated easily.,Very Inaccurate,1
2025-10-22T17:50:12.620160+00:00,A054,N10,Often feel blue.,Moderately Accurate,4
2025-10-22T17:50:13.495422+00:00,A054,E1,Am the life of the party.,Moderately Accurate,4
2025-10-22T17:50:13.947590+00:00,A054,E2,Don't talk a lot.,Moderately Inaccurate,2
2025-10-22T17:50:14.529835+00:00,A054,E3,Feel comfortable around people.,Very Accurate,5
2025-10-22T17:50:15.018306+00:00,A054,E4,Keep in the background.,Neither Accurate Nor Inaccurate,3
2025-10-22T17:50:15.569326+00:00,A054,E5,Start conversations.,Very Accurate,5
2025-10-22T17:50:16.136075+00:00,A054,E6,Have little to say.,Very Inaccurate,1
2025-10-22T17:50:16.518720+00:00,A054,E7,Talk to a lot of different people at parties.,Very Accurate,5
2025-10-22T17:50:17.200459+00:00,A054,E8,Don't like to draw attention to myself.,Moderately Accurate,4
2025-10-22T17:50:17.902604+00:00,A054,E9,Don't mind being the center of attention.,Moderately Accurate,4
2025-10-22T17:50:18.464566+00:00,A054,E10,Am quiet around strangers.,Moderately Accurate,4
2025-10-22T17:50:19.543028+00:00,A054,C1,Am always prepared.,Moderately Accurate,4
2025-10-22T17:50:20.073747+00:00,A054,C2,Leave my belongings around.,Very Inaccurate,1
2025-10-22T17:50:20.820523+00:00,A054,C3,Pay attention to details.,Moderately Accurate,4
2025-10-22T17:50:21.448953+00:00,A054,C4,Make a mess of things.,Very Inaccurate,1
2025-10-22T17:50:21.915013+00:00,A054,C5,Get chores done right away.,Moderately Accurate,4
2025-10-22T17:50:22.525721+00:00,A054,C6,Often forget to put things back in their proper place.,Moderately Accurate,4
2025-10-22T17:50:23.059309+00:00,A054,C7,Like order.,Moderately Accurate,4
2025-10-22T17:50:23.662215+00:00,A054,C8,Shirk my duties.,Very Inaccurate,1
2025-10-22T17:50:24.184697+00:00,A054,C9,Follow a schedule.,Moderately Accurate,4
2025-10-22T17:50:25.047974+00:00,A054,C10,Am exacting in my work.,Moderately Accurate,4
2025-10-22T17:50:25.579080+00:00,A055,A1,Feel little concern for others.,Very Inaccurate,1
2025-10-22T17:50:26.046033+00:00,A055,A2,Am interested in people.,Very Accurate,5
2025-10-22T17:50:26.798061+00:00,A055,A3,Insult people.,Very Inaccurate,1
2025-10-22T17:50:27.121764+00:00,A055,A4,Sympathize with others' feelings.,Very Accurate,5
2025-10-22T17:50:27.888118+00:00,A055,A5,Am not interested in other people's problems.,Very Inaccurate,1
2025-10-22T17:50:28.495342+00:00,A055,A6,Have a soft heart.,Very Accurate,5
2025-10-22T17:50:29.010665+00:00,A055,A7,Am not really interested in others.,Very Inaccurate,1
2025-10-22T17:50:29.790878+00:00,A055,A8,Take time out for others.,Very Accurate,5
2025-10-22T17:50:30.448351+00:00,A055,A9,Feel others' emotions.,Very Accurate,5
2025-10-22T17:50:31.683342+00:00,A055,A10,Make people feel at ease.,Very Accurate,5
2025-10-22T17:50:32.246848+00:00,A055,O1,Have a rich vocabulary.,Moderately Accurate,4
2025-10-22T17:50:32.793003+00:00,A055,O2,Have difficulty understanding abstract ideas.,Very Inaccurate,1
2025-10-22T17:50:33.181966+00:00,A055,O3,Have a vivid imagination.,Moderately Inaccurate,2
2025-10-22T17:50:33.705551+00:00,A055,O4,Am not interested in abstract ideas.,Very Inaccurate,1
2025-10-22T17:50:34.479862+00:00,A055,O5,Have excellent ideas.,Moderately Accurate,4
2025-10-22T17:50:35.077256+00:00,A055,O6,Do not have a good imagination.,Very Inaccurate,1
2025-10-22T17:50:35.678364+00:00,A055,O7,Am quick to understand things.,Moderately Accurate,4
2025-10-22T17:50:36.214518+00:00,A055,O8,Use difficult words.,Very Inaccurate,1
2025-10-22T17:50:36.882886+00:00,A055,O9,Spend time reflecting on things.,Moderately Accurate,4
2025-10-22T17:50:37.530004+00:00,A055,O10,Am full of ideas.,Moderately Accurate,4
2025-10-22T17:50:38.526629+00:00,A055,N1,Get stressed out easily.,Moderately Accurate,4
2025-10-22T17:50:39.073410+00:00,A055,N2,Am relaxed most of the time.,Moderately Accurate,4
2025-10-22T17:50:39.818389+00:00,A055,N3,Worry about things.,Moderately Accurate,4
2025-10-22T17:50:40.382965+00:00,A055,N4,Seldom feel blue.,Moderately Accurate,4
2025-10-22T17:50:41.842547+00:00,A055,N5,Am easily disturbed.,Moderately Inaccurate,2
2025-10-22T17:50:43.546903+00:00,A055,N6,Get upset easily.,Moderately Inaccurate,2
2025-10-22T17:50:44.629097+00:00,A055,N7,Change my mood a lot.,Moderately Accurate,4
2025-10-22T17:50:46.011607+00:00,A055,N8,Have frequent mood swings.,Moderately Inaccurate,2
2025-10-22T17:50:47.198340+00:00,A055,N9,Get irritated easily.,Very Inaccurate,1
2025-10-22T17:50:48.292364+00:00,A055,N10,Often feel blue.,Moderately Accurate,4
2025-10-22T17:50:48.746048+00:00,A055,E1,Am the life of the party.,Moderately Inaccurate,2
2025-10-22T17:50:49.527700+00:00,A055,E2,Don't talk a lot.,Moderately Accurate,4
2025-10-22T17:50:51.091262+00:00,A055,E3,Feel comfortable around people.,Moderately Accurate,4
2025-10-22T17:50:52.450567+00:00,A055,E4,Keep in the background.,Moderately Inaccurate,2
2025-10-22T17:50:54.105591+00:00,A055,E5,Start conversations.,Moderately Accurate,4
2025-10-22T17:50:55.652598+00:00,A055,E6,Have little to say.,Very Inaccurate,1
2025-10-22T17:50:56.652768+00:00,A055,E7,Talk to a lot of different people at parties.,Moderately Accurate,4
2025-10-22T17:50:57.746275+00:00,A055,E8,Don't like to draw attention to myself.,Moderately Accurate,4
2025-10-22T17:50:58.834336+00:00,A055,E9,Don't mind being the center of attention.,Moderately Inaccurate,2
2025-10-22T17:51:00.061335+00:00,A055,E10,Am quiet around strangers.,Moderately Accurate,4
2025-10-22T17:51:00.854827+00:00,A055,C1,Am always prepared.,Moderately Accurate,4
2025-10-22T17:51:02.417860+00:00,A055,C2,Leave my belongings around.,Very Inaccurate,1
2025-10-22T17:51:03.683030+00:00,A055,C3,Pay attention to details.,Moderately Accurate,4
2025-10-22T17:51:05.011507+00:00,A055,C4,Make a mess of things.,Very Inaccurate,1
2025-10-22T17:51:06.152359+00:00,A055,C5,Get chores done right away.,Moderately Accurate,4
2025-10-22T17:51:07.401582+00:00,A055,C6,Often forget to put things back in their proper place.,Moderately Inaccurate,2
2025-10-22T17:51:08.582269+00:00,A055,C7,Like order.,Moderately Accurate,4
2025-10-22T17:51:09.871296+00:00,A055,C8,Shirk my duties.,Very Inaccurate,1
2025-10-22T17:51:10.549644+00:00,A055,C9,Follow a schedule.,Moderately Accurate,4
2025-10-22T17:51:11.527822+00:00,A055,C10,Am exacting in my work.,Moderately Accurate,4
2025-10-22T17:51:12.152134+00:00,A056,A1,Feel little concern for others.,Very Inaccurate,1
2025-10-22T17:51:12.840642+00:00,A056,A2,Am interested in people.,Very Accurate,5
2025-10-22T17:51:13.433225+00:00,A056,A3,Insult people.,Very Inaccurate,1
2025-10-22T17:51:13.963043+00:00,A056,A4,Sympathize with others' feelings.,Very Accurate,5
2025-10-22T17:51:14.401099+00:00,A056,A5,Am not interested in other people's problems.,Very Inaccurate,1
2025-10-22T17:51:14.977836+00:00,A056,A6,Have a soft heart.,Very Accurate,5
2025-10-22T17:51:15.449301+00:00,A056,A7,Am not really interested in others.,Very Inaccurate,1
2025-10-22T17:51:15.823390+00:00,A056,A8,Take time out for others.,Very Accurate,5
2025-10-22T17:51:16.283416+00:00,A056,A9,Feel others' emotions.,Very Accurate,5
2025-10-22T17:51:16.769452+00:00,A056,A10,Make people feel at ease.,Very Accurate,5
2025-10-22T17:51:17.295690+00:00,A056,O1,Have a rich vocabulary.,Very Accurate,5
2025-10-22T17:51:17.730797+00:00,A056,O2,Have difficulty understanding abstract ideas.,Very Inaccurate,1
2025-10-22T17:51:18.203112+00:00,A056,O3,Have a vivid imagination.,Moderately Accurate,4
2025-10-22T17:51:20.069588+00:00,A056,O4,Am not interested in abstract ideas.,Very Inaccurate,1
2025-10-22T17:51:20.606104+00:00,A056,O5,Have excellent ideas.,Very Accurate,5
2025-10-22T17:51:21.128428+00:00,A056,O6,Do not have a good imagination.,Very Inaccurate,1
2025-10-22T17:51:21.625918+00:00,A056,O7,Am quick to understand things.,Very Accurate,5
2025-10-22T17:51:22.091760+00:00,A056,O8,Use difficult words.,Moderately Accurate,4
2025-10-22T17:51:22.483493+00:00,A056,O9,Spend time reflecting on things.,Very Accurate,5
2025-10-22T17:51:23.012896+00:00,A056,O10,Am full of ideas.,Very Accurate,5
2025-10-22T17:51:23.589813+00:00,A056,N1,Get stressed out easily.,Moderately Inaccurate,2
2025-10-22T17:51:24.025392+00:00,A056,N2,Am relaxed most of the time.,Moderately Accurate,4
2025-10-22T17:51:24.702953+00:00,A056,N3,Worry about things.,Moderately Inaccurate,2
2025-10-22T17:51:26.081320+00:00,A056,N4,Seldom feel blue.,Moderately Accurate,4
2025-10-22T17:51:26.683711+00:00,A056,N5,Am easily disturbed.,Moderately Inaccurate,2
2025-10-22T17:51:27.229881+00:00,A056,N6,Get upset easily.,Moderately Inaccurate,2
2025-10-22T17:51:27.936370+00:00,A056,N7,Change my mood a lot.,Moderately Inaccurate,2
2025-10-22T17:51:28.596790+00:00,A056,N8,Have frequent mood swings.,Very Inaccurate,1
2025-10-22T17:51:29.105656+00:00,A056,N9,Get irritated easily.,Very Inaccurate,1
2025-10-22T17:51:29.713654+00:00,A056,N10,Often feel blue.,Moderately Inaccurate,2
2025-10-22T17:51:30.277000+00:00,A056,E1,Am the life of the party.,Very Inaccurate,1
2025-10-22T17:51:30.914147+00:00,A056,E2,Don't talk a lot.,Very Inaccurate,1
2025-10-22T17:51:33.158763+00:00,A056,E3,Feel comfortable around people.,Very Accurate,5
2025-10-22T17:51:33.651422+00:00,A056,E4,Keep in the background.,Very Inaccurate,1
2025-10-22T17:51:34.088955+00:00,A056,E5,Start conversations.,Very Accurate,5
2025-10-22T17:51:34.675916+00:00,A056,E6,Have little to say.,Very Inaccurate,1
2025-10-22T17:51:35.340038+00:00,A056,E7,Talk to a lot of different people at parties.,Moderately Inaccurate,2
2025-10-22T17:51:36.166909+00:00,A056,E8,Don't like to draw attention to myself.,Moderately Accurate,4
2025-10-22T17:51:36.636826+00:00,A056,E9,Don't mind being the center of attention.,Moderately Inaccurate,2
2025-10-22T17:51:37.145687+00:00,A056,E10,Am quiet around strangers.,Moderately Accurate,4
2025-10-22T17:51:38.020126+00:00,A056,C1,Am always prepared.,Very Accurate,5
2025-10-22T17:51:39.095810+00:00,A056,C2,Leave my belongings around.,Very Inaccurate,1
2025-10-22T17:51:39.730931+00:00,A056,C3,Pay attention to details.,Very Accurate,5
2025-10-22T17:51:40.214020+00:00,A056,C4,Make a mess of things.,Very Inaccurate,1
2025-10-22T17:51:40.877294+00:00,A056,C5,Get chores done right away.,Very Accurate,5
2025-10-22T17:51:41.400618+00:00,A056,C6,Often forget to put things back in their proper place.,Very Inaccurate,1
2025-10-22T17:51:41.924926+00:00,A056,C7,Like order.,Very Accurate,5
2025-10-22T17:51:42.526714+00:00,A056,C8,Shirk my duties.,Very Inaccurate,1
2025-10-22T17:51:43.003261+00:00,A056,C9,Follow a schedule.,Very Accurate,5
2025-10-22T17:51:43.777257+00:00,A056,C10,Am exacting in my work.,Very Accurate,5
2025-10-22T17:51:44.261410+00:00,A057,A1,Feel little concern for others.,Very Inaccurate,1
2025-10-22T17:51:44.947731+00:00,A057,A2,Am interested in people.,Very Accurate,5
2025-10-22T17:51:45.655377+00:00,A057,A3,Insult people.,Very Inaccurate,1
2025-10-22T17:51:46.318014+00:00,A057,A4,Sympathize with others' feelings.,Very Accurate,5
2025-10-22T17:51:46.808048+00:00,A057,A5,Am not interested in other people's problems.,Very Inaccurate,1
2025-10-22T17:51:47.262123+00:00,A057,A6,Have a soft heart.,Very Accurate,5
2025-10-22T17:51:48.948338+00:00,A057,A7,Am not really interested in others.,Very Inaccurate,1
2025-10-22T17:51:49.526695+00:00,A057,A8,Take time out for others.,Very Accurate,5
2025-10-22T17:51:50.183644+00:00,A057,A9,Feel others' emotions.,Very Accurate,5
2025-10-22T17:51:50.699109+00:00,A057,A10,Make people feel at ease.,Very Accurate,5
2025-10-22T17:51:51.293440+00:00,A057,O1,Have a rich vocabulary.,Very Accurate,5
2025-10-22T17:51:51.856076+00:00,A057,O2,Have difficulty understanding abstract ideas.,Very Inaccurate,1
2025-10-22T17:51:52.808648+00:00,A057,O3,Have a vivid imagination.,Very Accurate,5
2025-10-22T17:51:53.500958+00:00,A057,O4,Am not interested in abstract ideas.,Very Inaccurate,1
2025-10-22T17:51:54.542218+00:00,A057,O5,Have excellent ideas.,Very Accurate,5
2025-10-22T17:51:55.121500+00:00,A057,O6,Do not have a good imagination.,Very Inaccurate,1
2025-10-22T17:51:55.668790+00:00,A057,O7,Am quick to understand things.,Very Accurate,5
2025-10-22T17:51:56.340697+00:00,A057,O8,Use difficult words.,Very Inaccurate,1
2025-10-22T17:51:56.932845+00:00,A057,O9,Spend time reflecting on things.,Very Accurate,5
2025-10-22T17:51:57.599549+00:00,A057,O10,Am full of ideas.,Very Accurate,5
2025-10-22T17:51:58.184014+00:00,A057,N1,Get stressed out easily.,Very Inaccurate,1
2025-10-22T17:51:59.003269+00:00,A057,N2,Am relaxed most of the time.,Moderately Accurate,4
2025-10-22T17:51:59.464158+00:00,A057,N3,Worry about things.,Moderately Accurate,4
2025-10-22T17:51:59.876634+00:00,A057,N4,Seldom feel blue.,Moderately Accurate,4
2025-10-22T17:52:00.323316+00:00,A057,N5,Am easily disturbed.,Very Inaccurate,1
2025-10-22T17:52:01.307341+00:00,A057,N6,Get upset easily.,Very Inaccurate,1
2025-10-22T17:52:01.995558+00:00,A057,N7,Change my mood a lot.,Moderately Inaccurate,2
2025-10-22T17:52:02.964717+00:00,A057,N8,Have frequent mood swings.,Very Inaccurate,1
2025-10-22T17:52:03.466339+00:00,A057,N9,Get irritated easily.,Very Inaccurate,1
2025-10-22T17:52:04.434269+00:00,A057,N10,Often feel blue.,Very Inaccurate,1
2025-10-22T17:52:05.115366+00:00,A057,E1,Am the life of the party.,Very Accurate,5
2025-10-22T17:52:05.677166+00:00,A057,E2,Don't talk a lot.,Very Inaccurate,1
2025-10-22T17:52:06.262376+00:00,A057,E3,Feel comfortable around people.,Very Accurate,5
2025-10-22T17:52:06.767438+00:00,A057,E4,Keep in the background.,Very Inaccurate,1
2025-10-22T17:52:07.343068+00:00,A057,E5,Start conversations.,Very Accurate,5
2025-10-22T17:52:07.824735+00:00,A057,E6,Have little to say.,Very Inaccurate,1
2025-10-22T17:52:08.390986+00:00,A057,E7,Talk to a lot of different people at parties.,Very Accurate,5
2025-10-22T17:52:08.870741+00:00,A057,E8,Don't like to draw attention to myself.,Very Inaccurate,1
2025-10-22T17:52:09.287206+00:00,A057,E9,Don't mind being the center of attention.,Very Accurate,5
2025-10-22T17:52:09.855030+00:00,A057,E10,Am quiet around strangers.,Very Inaccurate,1
